,DroppingNode,DummyID,DummyType,DummyTimeLeft,DummyDelay,DummyRoute,DummyPr
62,9,d_5_16,Dummy,0,"[0, 0, 0.8409985426614376, 1.3744425049631022, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 45]","[0.00010662140464740356, 0.0004605073227632938, 0.0014496160095197395, 0.0028304488437822448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
63,7,d_6_20,Dummy,0,"[0, 0, 0.7050303215234264, 0.02792578909835156, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 22]","[8.840348896197935e-05, 0.0004079450355196832, 0.0016388818288777432, 0.0013026908513920719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
64,9,d_5_17,Dummy,0,"[0, 0, 0.5084135073297409, 3.3090970167656497, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 75]","[0.00010662140464740356, 0.0004605073227632938, 0.0014496160095197397, 0.0028304488437822448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
65,9,d_5_19,Dummy,0,"[0, 0, 0.16336453863572217, 0.45664512559500886, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 17]","[9.946190950062542e-05, 0.00042958482691658496, 0.0014395489090355139, 0.00311499797832443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
66,9,d_4_27,Dummy,0,"[0, 0, 2.142695857972594, 0.2614345575127043, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 20]","[4.6978432183000253e-05, 0.00023733699585187247, 0.0012609269671745283, 0.00346549985699524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
67,8,d_4_31,Dummy,0,"[0, 0, 0.7335358730605787, 0.5059249251310052, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 62]","[4.410890869057564e-05, 0.00022342055778211946, 0.0012096966162362093, 0.003437248659231578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
68,8,d_5_20,Dummy,0,"[0, 0, 0.8449140391371003, 0.8503214778037212, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 37]","[4.947068721386019e-05, 0.0002197084608301263, 0.0009723524408320382, 0.0031114400080011506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
69,9,d_4_32,Dummy,0,"[0, 0, 0.6590807333994532, 0.19714172164133706, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 91]","[2.530444106667524e-05, 0.0001311635268039374, 0.0008186205126676051, 0.0028722145238432367, 0.000664166675181624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
70,9,d_4_29,Dummy,0,"[0, 0, 2.5978767599240626, 1.9467921302288498, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 39]","[1.6682843708038523e-05, 8.721653193585733e-05, 0.0005923404315393565, 0.002235073547349627, 0.0027715861470111436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
71,8,d_6_21,Dummy,0,"[0, 0, 1.5764371116398082, 3.467310727707955, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 65]","[1.1514289923583842e-05, 5.6731476120436394e-05, 0.00045868161622522906, 0.0017231972050840538, 0.003321154959097332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
72,8,d_6_24,Dummy,0,"[0, 0, 0.41918981014247925, 0.5593892448369983, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 25]","[9.833405302773587e-06, 4.8989304261682114e-05, 0.0003721017836862021, 0.001397929916903407, 0.0036414339445481844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
73,7,d_6_22,Dummy,0,"[0, 0, 0.8941576908517358, 1.0917279285751673, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 41]","[6.244822630809663e-06, 3.157402029337545e-05, 0.00024773549078199784, 0.0009782099921206878, 0.00340404014687622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
74,7,d_6_23,Dummy,0,"[0, 0, 1.4073985167999634, 0.8134220687106526, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 25]","[4.485181992884168e-06, 2.289833482235925e-05, 0.00017788866109947742, 0.0007158687742492379, 0.0029641808807028868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
75,8,d_6_25,Dummy,0,"[0, 0, 1.119003800870547, 0.4070893077313401, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 95]","[3.6297452428223823e-06, 1.8601830597181024e-05, 0.00014576937576177003, 0.0005934971354642642, 0.00264661937474124, 0.0012676931930190507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
76,9,d_5_15,Dummy,0,"[0, 0, 4.271878823423437, 0.6250417767762959, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 87]","[5.558323747285956e-06, 2.6345682038082562e-05, 0.00014305822118685195, 0.0005796307001502538, 0.00234180580213856, 0.002569614515934804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
77,9,d_5_22,Dummy,0,"[0, 0, 0.05048631775556022, 0.5584728913015623, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 86]","[2.6371386239935046e-06, 1.2627206773220021e-05, 7.162099069225768e-05, 0.0002989310964023297, 0.0015034328684964053, 0.003955483345584537, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
78,7,d_6_28,Dummy,0,"[0, 0, 0.007536420487783628, 1.038651597853841, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 32]","[1.5082926665391082e-06, 7.846466052861424e-06, 6.226926493186504e-05, 0.0002629826661599018, 0.0014238004682391085, 0.003164801147196318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
79,8,d_5_21,Dummy,0,"[0, 0, 0.29823982099558505, 0.25598854943891003, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 12]","[2.283447965469659e-06, 1.0991854658646221e-05, 6.168619393596483e-05, 0.00025866821404352486, 0.0013377864622317582, 0.003757075678183787, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
80,7,d_4_34,Dummy,0,"[0, 0, 0.04662943469017321, 0.1802726266056111, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 3]","[1.050705776350393e-06, 5.792846226398754e-06, 4.525184954944606e-05, 0.00020628009162424295, 0.0010604578630589888, 0.0029384660303219882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
81,9,d_4_33,Dummy,0,"[0, 0, 0.18607568409615233, 1.0812039132759665, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 29]","[1.050705776350393e-06, 5.792846226398754e-06, 4.525184954944606e-05, 0.00020628009162424298, 0.001060457863058989, 0.002938466030321988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
82,8,d_6_29,Dummy,0,"[0, 0, 0.31537028315780846, 0.014155204898782437, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 44]","[1.0402123959618643e-06, 5.474257233082715e-06, 4.05282683379143e-05, 0.000172069780344008, 0.0011233357391603757, 0.003391126896116709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
83,9,d_6_27,Dummy,0,"[0, 0, 1.1000127560357589, 0.6111658933757974, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 80]","[8.463129414395818e-07, 4.470735828204685e-06, 3.362103191323809e-05, 0.00014454914286576393, 0.00092768148320729, 0.0029284026064505977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
84,9,d_6_30,Dummy,0,"[0, 0, 0.4268116773207532, 0.21411246024047015, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 49]","[8.04529401459995e-07, 4.2588439461436735e-06, 3.1783425901207006e-05, 0.00013698628432967083, 0.0008687963942628106, 0.0027425206512024327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
85,8,d_5_24,Dummy,0,"[0, 0, 0.2487609071298947, 1.9232198978154158, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 58]","[5.283736842515424e-07, 2.620409323772409e-06, 1.567213674756602e-05, 6.959999782230099e-05, 0.00038148659610479454, 0.001464467785900367, 0.0013871096097990087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
86,8,d_5_23,Dummy,0,"[0, 0, 1.269195730522024, 2.4619818053087563, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 43]","[4.731707978688627e-07, 2.356093567843458e-06, 1.4065978347144151e-05, 6.276124720737907e-05, 0.0003352086970907983, 0.0012868141199599502, 0.0012188402155422612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
87,7,d_6_26,Dummy,0,"[0, 0, 2.5259094089940706, 2.254702598876614, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 22]","[2.966695955663423e-07, 1.608013970759019e-06, 1.078277881641821e-05, 4.771283278310796e-05, 0.00033841797389716884, 0.0013078141654631057, 0.0035509819569185305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
88,7,d_4_38,Dummy,0,"[0, 0, 0.13848895088790256, 0.5100981530079526, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 14]","[1.8787537710586773e-07, 1.06115724757443e-06, 7.5093595319475625e-06, 3.560451825700423e-05, 0.0002232231308868403, 0.000923330328658609, 0.0037841430093680474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
89,7,d_5_26,Dummy,0,"[0, 0, 0.5461256344747996, 1.200214828776764, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 58]","[2.4797749366227784e-07, 1.250927134448269e-06, 7.1888181362875315e-06, 3.234682716981671e-05, 0.00018753772492670576, 0.0007785672409060903, 0.0019143803240290564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
90,7,d_4_35,Dummy,0,"[0, 0, 0.9381371758822495, 0.34814304864319623, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 14]","[1.6022617011208687e-07, 9.07262153120666e-07, 6.200383674610315e-06, 2.9425225553168482e-05, 0.00019278281225690037, 0.0008192694106695527, 0.003659410043028128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
91,8,d_5_27,Dummy,0,"[0, 0, 0.3453469326257066, 1.324155022475483, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 67]","[2.0245543780574368e-07, 1.0224226861072321e-06, 5.9189056812789e-06, 2.671093657523922e-05, 0.0001620612049993112, 0.0006949638423818069, 0.00212014009412726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
92,7,d_5_28,Dummy,0,"[0, 0, 0.33238239665123515, 0.40101003411557656, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 17]","[1.9785417785561315e-07, 9.991858068775222e-07, 5.809948120525412e-06, 2.6242887612012923e-05, 0.00015837799579478137, 0.0006791692096004022, 0.0020719550919880043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93,9,d_4_37,Dummy,0,"[0, 0, 0.8572663788785597, 0.04709264023500391, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 47]","[1.0706320656766718e-07, 6.083321952674248e-07, 4.064187464253879e-06, 1.9388947884018314e-05, 0.00013237219157711887, 0.0005853344833439361, 0.0029208465531725667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
94,7,d_5_25,Dummy,0,"[0, 0, 1.3119042202583242, 1.2255455619105557, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 35]","[1.5311438039610917e-07, 7.755546414982498e-07, 4.536520086846646e-06, 2.0592384838736946e-05, 0.00012599214201691159, 0.0005515796550417796, 0.0018855678254049621, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
95,9,d_5_29,Dummy,0,"[0, 0, 0.7947243246808346, 0.3944000199947008, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 66]","[1.1872749600152146e-07, 6.062416357316701e-07, 3.3948201012169277e-06, 1.5434754613822125e-05, 9.493538463210679e-05, 0.0004184950890932785, 0.0014812801262631802, 0.0004335850687011133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
96,8,d_6_32,Dummy,0,"[0, 0, 0.09113430696937656, 0.39795159120954765, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 8]","[6.355432288795385e-08, 3.5190069586346343e-07, 2.056866145869141e-06, 9.29874794765616e-06, 8.300435032004095e-05, 0.0003832165327509211, 0.002028301500494754, 0.003748336097430611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
97,7,d_5_31,Dummy,0,"[0, 0, 0.3396409182018577, 0.30371423592922786, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 2]","[6.207436935323596e-08, 3.2017294213111103e-07, 1.7455369280794974e-06, 7.999324547654225e-06, 5.0394942560267736e-05, 0.00022927035177413023, 0.0009359392436999207, 0.0013024764532373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
98,9,d_4_36,Dummy,0,"[0, 0, 2.6898242718619456, 1.5660344522032497, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 82]","[3.462038363911852e-08, 1.978243165816827e-07, 1.3018812049605874e-06, 6.285313125551343e-06, 5.0430186515532975e-05, 0.0002461436727327928, 0.0015272738979052942, 0.0032443605289451992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
99,8,d_4_39,Dummy,0,"[0, 0, 0.20168496897595883, 1.3812918335532676, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 76]","[2.79814360844639e-08, 1.6009112943143294e-07, 1.0501691689959336e-06, 5.0838803446213025e-06, 4.0339113721625434e-05, 0.00019770712341960302, 0.001236292873631293, 0.0027243110795613927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
100,8,d_6_33,Dummy,0,"[0, 0, 0.5424531835803856, 0.7914879262376242, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 89]","[3.220058393812005e-08, 1.792139168235826e-07, 1.031912473678001e-06, 4.711910320405331e-06, 4.314971791137447e-05, 0.00020559883759941635, 0.0011727299224696156, 0.0028775204903921047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
101,7,d_6_31,Dummy,0,"[0, 0, 1.5916416748139082, 0.6705377111115626, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 85]","[1.6756694279539452e-08, 9.350697594157627e-08, 5.547399045898502e-07, 2.563612610289431e-06, 2.504964623912156e-05, 0.00012480614499890363, 0.0007818124578925317, 0.0024635268770050764, 0.001887040770609319, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
102,8,d_5_33,Dummy,0,"[0, 0, 0.22207870310243974, 0.447909524286688, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 55]","[1.7987308380846927e-08, 9.365757146210316e-08, 5.091530997087449e-07, 2.3606827289832927e-06, 2.0471534943725263e-05, 0.00010557249110319694, 0.0006416185990202101, 0.0024026022848687625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
103,8,d_5_30,Dummy,0,"[0, 0, 1.9740314462509752, 0.3427569668384519, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 86]","[1.63150189395437e-08, 8.495017819691897e-08, 4.6473194002829906e-07, 2.1570616635374462e-06, 1.9773307184094285e-05, 0.0001034780307274002, 0.0006513948806016407, 0.00254755388199394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
104,8,d_5_34,Dummy,0,"[0, 0, 0.3845766866237487, 0.7162086672922501, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 1]","[1.4285829362475044e-08, 7.450866707078949e-08, 4.0259354367428576e-07, 1.8686451785401482e-06, 1.7788736102147786e-05, 9.38662396935889e-05, 0.0006022828293977251, 0.0024084384418133022, 0.0017056735507384128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
105,7,d_6_35,Dummy,0,"[0, 0, 0.2063373483962677, 0.13122349251002238, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 59]","[1.0722710417216355e-08, 5.993073814180082e-08, 3.6099905933217137e-07, 1.6790076822406718e-06, 1.7876596122697777e-05, 9.21568352834508e-05, 0.0006151937570861688, 0.0022076157184457513, 0.0035903291345008217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
106,9,d_5_32,Dummy,0,"[0, 0, 0.7532061727120124, 3.486403490210264, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 53]","[1.143846516359315e-08, 5.972494541030052e-08, 3.271270968359789e-07, 1.5240322532723261e-06, 1.5602940692997718e-05, 8.398605063636037e-05, 0.0005630337254280799, 0.0023615897608459157, 0.0022842267061209806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
107,8,d_6_34,Dummy,0,"[0, 0, 0.7371779378717228, 1.8445289743003104, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 23]","[6.966423934390528e-09, 3.9034930730703225e-08, 2.338064375197194e-07, 1.0928874522086134e-06, 1.2755145946230288e-05, 6.765795801069965e-05, 0.00047421735392207896, 0.0018520692017930823, 0.0048043882615753765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
108,7,d_5_36,Dummy,0,"[0, 0, 1.0354021460165403, 0.8091865987188621, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 26]","[5.477801921816277e-09, 2.873956851583929e-08, 1.688773699264096e-07, 8.001261449353108e-07, 8.00415892729004e-06, 4.3869167002498754e-05, 0.00030533280947237, 0.00132973666440284, 0.002984817267511819, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
109,9,d_6_37,Dummy,0,"[0, 0, 0.47163231278970114, 1.4718913013145627, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 5]","[2.468235048662898e-09, 1.3889031803392727e-08, 9.022588831017179e-08, 4.309819172274766e-07, 5.2749391667936005e-06, 2.9096555135741464e-05, 0.00021680406029607623, 0.0009283691263166303, 0.003175713746886006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
110,8,d_5_35,Dummy,0,"[0, 0, 2.239963314107784, 0.7559118307822468, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 87]","[1.639593893614967e-09, 8.657826786812871e-09, 5.4035308571229106e-08, 2.600040777210842e-07, 3.004829708132759e-06, 1.7130003453786458e-05, 0.00012852051630450425, 0.0005987823659654857, 0.0016570679708236085, 0.005048623052309955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
111,8,d_6_39,Dummy,0,"[0, 0, 0.07575960969771482, 1.9331487753377994, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 49]","[1.769426911270517e-09, 9.963274907983972e-09, 6.610023159392789e-08, 3.170779495062143e-07, 3.9170983276367525e-06, 2.1758900008421197e-05, 0.000163816391705633, 0.000711539718766277, 0.00243988758146705, 0.0014911026535362494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
112,7,d_4_40,Dummy,0,"[0, 0, 0.8385938082988734, 2.3499218275272797, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 92]","[2.6444843994946784e-09, 1.5192711378008877e-08, 1.0658983498170603e-07, 5.250523728445705e-07, 5.667951029505064e-06, 3.1025703211410145e-05, 0.00023184290561079746, 0.0008961002254000475, 0.0016783783205140687, 0.0016453080079868176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
113,8,d_4_41,Dummy,0,"[0, 0, 0.34798556423413135, 1.8821484583778876, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 10]","[2.6444843994946784e-09, 1.5192711378008877e-08, 1.0658983498170603e-07, 5.250523728445705e-07, 5.6679510295050645e-06, 3.1025703211410145e-05, 0.00023184290561079746, 0.0008961002254000474, 0.0016783783205140687, 0.0016453080079868176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114,8,d_6_38,Dummy,0,"[0, 0, 0.44000691724278274, 0.18022065987598268, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 87]","[1.4987510556730625e-09, 8.439155463946132e-09, 5.660494432886455e-08, 2.719250025511482e-07, 3.51155636064267e-06, 1.9671226648163225e-05, 0.00014991524632131616, 0.0006618897131513648, 0.0020666488483673073, 0.0012630031010999443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
